date,post_date,description,original_category,amount,account,account_type,source_file,month_folder,flow_type,category,subcategory,transaction_date
2025-07-20,2025-07-20,MCDONALDS F12345,Food & Drink,-42.29,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-17
2025-07-20,2025-07-20,UBER *TRIP,Travel,-270.75,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Travel,Rideshare & Transit,2025-07-18
2025-07-21,2025-07-21,ALDI STORE 09876,Groceries,-144.87,AmazonPrime,credit_card,AmazonPrime_Jul25.CSV,Jul25,spending,Groceries,,2025-07-19
2025-07-21,2025-07-21,THAI BAMBOO REST,Food & Drink,-25.12,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-18
2025-07-22,2025-07-22,SEATTLE AQUARIUM,Entertainment,-15.63,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Fun & Entertainment,,2025-07-19
2025-07-22,2025-07-22,MOD PIZZA SEATTLE,Food & Drink,-45.17,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-21
2025-07-22,2025-07-22,CAPITAL ONE MOBILE PMT,DIRECT_PAY,-1574.11,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,cc_payment,cc_payment,,2025-07-22
2025-07-23,2025-07-23,From Checking - 1234,OTHER,481.31,SoFi-JointSavings,savings,SOFI-JointSavings_Jul25.csv,Jul25,internal_transfer,internal_transfer,,2025-07-23
2025-07-23,2025-07-23,SKECHERS USA 456,Shopping,-37.34,AmazonPrime,credit_card,AmazonPrime_Jul25.CSV,Jul25,spending,Shopping,,2025-07-21
2025-07-24,2025-07-24,DISNEY PLUS,Bills & Utilities,-12.42,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Subscriptions,,2025-07-22
2025-07-24,2025-07-24,SKECHERS USA 456,Shopping,-105.83,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Shopping,,2025-07-21
2025-07-24,2025-07-24,DOMINOS PIZZA 6789,Dining,-6.34,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Restaurants,,2025-07-22
2025-07-25,2025-07-25,NETFLIX.COM,Bills & Utilities,-5.27,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Subscriptions,,2025-07-23
2025-07-25,2025-07-25,COSTCO WHSE #0045,Groceries,-81.87,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Groceries,,2025-07-22
2025-07-25,2025-07-25,CHIPOTLE 2345,Dining,-47.07,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Restaurants,,2025-07-23
2025-07-26,2025-07-26,CHECK_DEPOSIT CONSULTING,CHECK_DEPOSIT,354.18,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,income,Income,Other Income,2025-07-26
2025-07-26,2025-07-26,DOMINOS PIZZA 6789,Dining,-38.58,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Restaurants,,2025-07-24
2025-07-27,2025-07-27,REI #45 SEATTLE,Merchandise,-78.74,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Shopping,,2025-07-24
2025-07-27,2025-07-27,HULU *LIVE TV,Bills & Utilities,-8.46,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-26
2025-07-28,2025-07-28,INTEREST PAYMENT,,5.46,BoA-Checking,checking,BoA-Checking_Jul25.csv,Jul25,income,Income,Other Income,2025-07-28
2025-07-28,2025-07-28,INTEREST PAYMENT,INTEREST_EARNED,15.96,SoFi-JointSavings,savings,SOFI-JointSavings_Jul25.csv,Jul25,income,Income,Other Income,2025-07-28
2025-07-28,2025-07-28,INTEREST PAYMENT,,4.22,BoA-Savings,savings,BoA-Savings_Jul25.csv,Jul25,income,Income,Other Income,2025-07-28
2025-07-28,2025-07-28,MOD PIZZA SEATTLE,Food & Drink,-45.78,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Unclassified,,2025-07-27
2025-07-29,2025-07-29,VENMO PAYMENT,DIRECT_PAY,-277.12,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,spending,Unclassified,,2025-07-29
2025-07-29,2025-07-29,AMAZON.COM*1A2B3C,Merchandise,-43.29,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Shopping,,2025-07-29
2025-07-30,2025-07-30,H&M US ONLINE,Shopping,-114.91,Aeroplan,credit_card,Aeroplan_Jul25.CSV,Jul25,spending,Shopping,,2025-07-28
2025-07-30,2025-07-30,REI #45 SEATTLE,Shopping,-34.77,AmazonPrime,credit_card,AmazonPrime_Jul25.CSV,Jul25,spending,Shopping,,2025-07-30
2025-07-31,2025-07-31,CHIPOTLE 2345,Dining,-44.25,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Restaurants,,2025-07-28
2025-07-31,2025-07-31,ONLINE TRANSFER,,-44.87,BoA-Checking,checking,BoA-Checking_Jul25.csv,Jul25,spending,Unclassified,,2025-07-31
2025-07-31,2025-07-31,SPOTIFY USA,Phone/Cable,-12.41,VentureX,credit_card,VentureX_Jul25.csv,Jul25,spending,Unclassified,,2025-07-31
2025-07-31,2025-07-31,VENMO PAYMENT,DIRECT_PAY,-59.25,SoFi-JointChecking,checking,SOFI-JointChecking_Jul25.csv,Jul25,spending,Unclassified,,2025-07-31
2025-08-01,2025-08-01,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1293.35,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,income,Income,Viviana Salary,2025-08-01
2025-08-01,2025-08-01,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,2936.6,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,income,Income,Michael Salary,2025-08-01
2025-08-02,2025-08-02,From Checking - 1234,OTHER,304.61,SoFi-JointSavings,savings,SOFI-JointSavings_Aug25.csv,Aug25,internal_transfer,internal_transfer,,2025-08-02
2025-08-04,2025-08-04,ONLINE TRANSFER,,-65.72,BoA-Checking,checking,BoA-Checking_Aug25.csv,Aug25,spending,Unclassified,,2025-08-04
2025-08-04,2025-08-04,VENMO PAYMENT,DIRECT_PAY,-213.12,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,spending,Unclassified,,2025-08-04
2025-08-05,2025-08-05,ROSS STORES #567,Shopping,-59.84,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Shopping,,2025-08-02
2025-08-05,2025-08-05,APPLE.COM/BILL,Bills & Utilities,-5.47,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Subscriptions,,2025-08-03
2025-08-05,2025-08-05,PHO BAC SUP SHOP,Food & Drink,-15.13,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Unclassified,,2025-08-02
2025-08-05,2025-08-05,JPMORGAN CHASE,DIRECT_PAY,-2414.93,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,spending,Mortgage & Student Loans,Shorewood Mortgage,2025-08-05
2025-08-06,2025-08-06,QFC #5678,Groceries,-48.84,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Groceries,,2025-08-05
2025-08-06,2025-08-06,SAFEWAY STORE 1234,Groceries,-121.65,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Groceries,,2025-08-05
2025-08-07,2025-08-07,PANERA BREAD #4567,Dining,-12.5,VentureX,credit_card,VentureX_Aug25.csv,Aug25,spending,Restaurants,,2025-08-04
2025-08-07,2025-08-07,ALDI STORE 09876,Groceries,-131.97,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Groceries,,2025-08-06
2025-08-08,2025-08-08,PANERA BREAD #4567,Food & Drink,-30.63,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Unclassified,,2025-08-07
2025-08-09,2025-08-09,PELOTON MEMBERSHIP,Health & Wellness,-44.64,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Unclassified,,2025-08-07
2025-08-10,2025-08-10,JPMORGAN CHASE,DIRECT_PAY,-244.89,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,spending,Car,Subaru Lease,2025-08-10
2025-08-10,2025-08-10,ONLINE TRANSFER,,-94.87,BoA-Checking,checking,BoA-Checking_Aug25.csv,Aug25,spending,Unclassified,,2025-08-10
2025-08-10,2025-08-10,Zelle Payment to Alex,ZELLE,-89.54,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,spending,Unclassified,,2025-08-10
2025-08-10,2025-08-10,STARBUCKS #12345,Food & Drink,-45.86,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Restaurants,,2025-08-09
2025-08-10,2025-08-10,COSTCO WHSE #0045,Groceries,-115.13,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Groceries,,2025-08-09
2025-08-11,2025-08-11,SAFEWAY STORE 1234,Groceries,-17.13,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Groceries,,2025-08-08
2025-08-12,2025-08-12,ROSS STORES #567,,-89.1,Alaska,credit_card,Alaska_Aug25.csv,Aug25,spending,Shopping,,2025-08-12
2025-08-12,2025-08-12,MARRIOTT HOTEL SEA,Travel,-447.05,VentureX,credit_card,VentureX_Aug25.csv,Aug25,spending,Unclassified,,2025-08-09
2025-08-12,2025-08-12,OPENAI *CHATGPT PLUS,Bills & Utilities,-12.06,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Subscriptions,AI Subscriptions,2025-08-09
2025-08-12,2025-08-12,MCDONALDS F12345,Food & Drink,-39.05,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Unclassified,,2025-08-11
2025-08-13,2025-08-13,H&M US ONLINE,,-59.35,Alaska,credit_card,Alaska_Aug25.csv,Aug25,spending,Shopping,,2025-08-13
2025-08-13,2025-08-13,AIRBNB * HM1ABC2DE,Travel,-425.34,VentureX,credit_card,VentureX_Aug25.csv,Aug25,spending,Travel,Lodging,2025-08-12
2025-08-14,2025-08-14,VENMO PAYMENT,DIRECT_PAY,-88.2,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,spending,Unclassified,,2025-08-14
2025-08-15,2025-08-15,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1652.66,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,income,Income,Viviana Salary,2025-08-15
2025-08-15,2025-08-15,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,3195.01,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,income,Income,Michael Salary,2025-08-15
2025-08-15,2025-08-15,CHASE CREDIT CRD AUTOPAY,DIRECT_PAY,-1495.74,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,cc_payment,cc_payment,,2025-08-15
2025-08-16,2025-08-16,PHO BAC SUP SHOP,Food & Drink,-10.17,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Unclassified,,2025-08-15
2025-08-16,2025-08-16,CAPITAL ONE MOBILE PMT,DIRECT_PAY,-1446.37,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,cc_payment,cc_payment,,2025-08-16
2025-08-16,2025-08-16,WOODLAND PARK ZOO,Entertainment,-20.5,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Fun & Entertainment,,2025-08-13
2025-08-16,2025-08-16,IC* INSTACART GROCERIES,Groceries,-104.82,AmazonPrime,credit_card,AmazonPrime_Aug25.CSV,Aug25,spending,Groceries,,2025-08-14
2025-08-16,2025-08-16,HERTZ RENT-A-CAR,Travel,-227.47,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Unclassified,,2025-08-14
2025-08-17,2025-08-17,Zelle Payment to Alex,ZELLE,-123.2,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,spending,Unclassified,,2025-08-17
2025-08-17,2025-08-17,QFC #5678,Groceries,-95.14,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Groceries,,2025-08-15
2025-08-17,2025-08-17,STARBUCKS #12345,Dining,-20.7,VentureX,credit_card,VentureX_Aug25.csv,Aug25,spending,Restaurants,,2025-08-16
2025-08-18,2025-08-18,IKEA SEATTLE,Shopping,-113.94,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Shopping,,2025-08-15
2025-08-18,2025-08-18,ALDI STORE 09876,Groceries,-23.58,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Groceries,,2025-08-17
2025-08-19,2025-08-19,DIRECT_PAY UTILITIES,DIRECT_PAY,-172.27,SoFi-JointChecking,checking,SOFI-JointChecking_Aug25.csv,Aug25,spending,Unclassified,,2025-08-19
2025-08-19,2025-08-19,CLAUDE.AI SUBSCRIPTION,Bills & Utilities,-5.55,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Subscriptions,AI Subscriptions,2025-08-16
2025-08-19,2025-08-19,GOODWILL RETAIL #89,Shopping,-83.37,AmazonPrime,credit_card,AmazonPrime_Aug25.CSV,Aug25,spending,Shopping,,2025-08-18
2025-08-20,2025-08-20,STARBUCKS #12345,Dining,-38.03,VentureX,credit_card,VentureX_Aug25.csv,Aug25,spending,Restaurants,,2025-08-18
2025-08-20,2025-08-20,H&M US ONLINE,Merchandise,-102.81,VentureX,credit_card,VentureX_Aug25.csv,Aug25,spending,Shopping,,2025-08-19
2025-08-20,2025-08-20,MUSEUM OF POP CULTURE,Entertainment,-12.87,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Fun & Entertainment,,2025-08-17
2025-08-22,2025-08-22,SPOTIFY USA,Phone/Cable,-5.51,VentureX,credit_card,VentureX_Aug25.csv,Aug25,spending,Unclassified,,2025-08-19
2025-08-24,2025-08-24,PHO BAC SUP SHOP,Food & Drink,-8.54,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Unclassified,,2025-08-22
2025-08-24,2025-08-24,WOODLAND PARK ZOO,Entertainment,-37.11,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Fun & Entertainment,,2025-08-23
2025-08-24,2025-08-24,CHIPOTLE 2345,Food & Drink,-8.12,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Restaurants,,2025-08-21
2025-08-25,2025-08-25,POS PURCHASE,,-43.26,BoA-Checking,checking,BoA-Checking_Aug25.csv,Aug25,spending,Unclassified,,2025-08-25
2025-08-25,2025-08-25,MARRIOTT HOTEL SEA,Travel,-72.16,VentureX,credit_card,VentureX_Aug25.csv,Aug25,spending,Unclassified,,2025-08-22
2025-08-25,2025-08-25,MARRIOTT HOTEL SEA,Travel,-239.24,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Unclassified,,2025-08-24
2025-08-27,2025-08-27,IC* INSTACART GROCERIES,Groceries,-138.64,AmazonPrime,credit_card,AmazonPrime_Aug25.CSV,Aug25,spending,Groceries,,2025-08-25
2025-08-27,2025-08-27,GOODWILL RETAIL #89,Shopping,-99.11,AmazonPrime,credit_card,AmazonPrime_Aug25.CSV,Aug25,spending,Shopping,,2025-08-24
2025-08-27,2025-08-27,NETFLIX.COM,Phone/Cable,-5.74,VentureX,credit_card,VentureX_Aug25.csv,Aug25,spending,Subscriptions,,2025-08-24
2025-08-28,2025-08-28,INTEREST PAYMENT,,3.27,BoA-Checking,checking,BoA-Checking_Aug25.csv,Aug25,income,Income,Other Income,2025-08-28
2025-08-28,2025-08-28,INTEREST PAYMENT,,4.16,BoA-Savings,savings,BoA-Savings_Aug25.csv,Aug25,income,Income,Other Income,2025-08-28
2025-08-28,2025-08-28,INTEREST PAYMENT,INTEREST_EARNED,23.77,SoFi-JointSavings,savings,SOFI-JointSavings_Aug25.csv,Aug25,income,Income,Other Income,2025-08-28
2025-08-28,2025-08-28,TARGET 00001234,Shopping,-56.94,AmazonPrime,credit_card,AmazonPrime_Aug25.CSV,Aug25,spending,Shopping,,2025-08-27
2025-08-28,2025-08-28,PHO BAC SUP SHOP,Food & Drink,-38.52,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Unclassified,,2025-08-27
2025-08-28,2025-08-28,AMAZON.COM*1A2B3C,Merchandise,-76.6,VentureX,credit_card,VentureX_Aug25.csv,Aug25,spending,Shopping,,2025-08-25
2025-08-29,2025-08-29,CHIPOTLE 2345,Food & Drink,-17.65,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Restaurants,,2025-08-26
2025-08-29,2025-08-29,STARBUCKS #12345,Food & Drink,-33.84,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Restaurants,,2025-08-27
2025-08-30,2025-08-30,LINKEDIN PREMIUM,Bills & Utilities,-11.8,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Unclassified,,2025-08-28
2025-08-31,2025-08-31,AMAZON.COM*1A2B3C,Shopping,-119.84,Aeroplan,credit_card,Aeroplan_Aug25.CSV,Aug25,spending,Shopping,,2025-08-31
2025-08-31,2025-08-31,SKECHERS USA 456,Shopping,-16.45,AmazonPrime,credit_card,AmazonPrime_Aug25.CSV,Aug25,spending,Shopping,,2025-08-31
2025-09-01,2025-09-01,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1685.43,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,income,Income,Viviana Salary,2025-09-01
2025-09-01,2025-09-01,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,3148.21,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,income,Income,Michael Salary,2025-09-01
2025-09-04,2025-09-04,HULU *LIVE TV,Bills & Utilities,-5.58,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Unclassified,,2025-09-02
2025-09-05,2025-09-05,SKECHERS USA 456,Shopping,-79.08,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Shopping,,2025-09-03
2025-09-05,2025-09-05,CLAUDE.AI SUBSCRIPTION,Bills & Utilities,-9.41,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Subscriptions,AI Subscriptions,2025-09-03
2025-09-05,2025-09-05,JPMORGAN CHASE,DIRECT_PAY,-2523.26,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,spending,Mortgage & Student Loans,Shorewood Mortgage,2025-09-05
2025-09-05,2025-09-05,THAI BAMBOO REST,,-12.48,Alaska,credit_card,Alaska_Sep25.csv,Sep25,spending,Unclassified,,2025-09-05
2025-09-06,2025-09-06,AIRBNB * HM1ABC2DE,Travel,-76.44,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Travel,Lodging,2025-09-03
2025-09-06,2025-09-06,NETFLIX.COM,Phone/Cable,-7.82,VentureX,credit_card,VentureX_Sep25.csv,Sep25,spending,Subscriptions,,2025-09-05
2025-09-07,2025-09-07,VENMO PAYMENT,DIRECT_PAY,-213.14,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,spending,Unclassified,,2025-09-07
2025-09-07,2025-09-07,PANERA BREAD #4567,Food & Drink,-44.05,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Unclassified,,2025-09-04
2025-09-08,2025-09-08,CHASE CREDIT CRD AUTOPAY,DIRECT_PAY,-1772.63,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,cc_payment,cc_payment,,2025-09-08
2025-09-08,2025-09-08,VENMO PAYMENT,DIRECT_PAY,-290.71,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,spending,Unclassified,,2025-09-08
2025-09-09,2025-09-09,ONLINE TRANSFER,,-81.25,BoA-Checking,checking,BoA-Checking_Sep25.csv,Sep25,spending,Unclassified,,2025-09-09
2025-09-10,2025-09-10,JPMORGAN CHASE,DIRECT_PAY,-280.58,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,spending,Car,Subaru Lease,2025-09-10
2025-09-10,2025-09-10,COSTCO WHSE #0045,Groceries,-96.32,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Groceries,,2025-09-09
2025-09-11,2025-09-11,IKEA SEATTLE,Merchandise,-46.93,VentureX,credit_card,VentureX_Sep25.csv,Sep25,spending,Shopping,,2025-09-10
2025-09-13,2025-09-13,PHO BAC SUP SHOP,Food & Drink,-15.31,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Unclassified,,2025-09-10
2025-09-13,2025-09-13,THAI BAMBOO REST,Dining,-11.42,VentureX,credit_card,VentureX_Sep25.csv,Sep25,spending,Restaurants,,2025-09-10
2025-09-13,2025-09-13,From Checking - 1234,OTHER,601.74,SoFi-JointSavings,savings,SOFI-JointSavings_Sep25.csv,Sep25,internal_transfer,internal_transfer,,2025-09-13
2025-09-14,2025-09-14,PHO BAC SUP SHOP,Food & Drink,-13.22,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Unclassified,,2025-09-13
2025-09-14,2025-09-14,ALDI STORE 09876,Groceries,-144.36,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Groceries,,2025-09-12
2025-09-14,2025-09-14,ONLINE TRANSFER,,-100.22,BoA-Checking,checking,BoA-Checking_Sep25.csv,Sep25,spending,Unclassified,,2025-09-14
2025-09-14,2025-09-14,H&M US ONLINE,Shopping,-54.37,AmazonPrime,credit_card,AmazonPrime_Sep25.CSV,Sep25,spending,Shopping,,2025-09-12
2025-09-14,2025-09-14,AMAZON.COM*1A2B3C,Shopping,-96.6,AmazonPrime,credit_card,AmazonPrime_Sep25.CSV,Sep25,spending,Shopping,,2025-09-11
2025-09-15,2025-09-15,GREENTECH SOLUTIONS DIRECT_DEPOSIT,DIRECT_DEPOSIT,3093.99,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,income,Income,Michael Salary,2025-09-15
2025-09-15,2025-09-15,PACIFIC NORTHWEST CONSULTING DIRECT_DEPOSIT,DIRECT_DEPOSIT,1299.32,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,income,Income,Viviana Salary,2025-09-15
2025-09-16,2025-09-16,STARBUCKS #12345,Food & Drink,-22.62,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Restaurants,,2025-09-13
2025-09-16,2025-09-16,MARRIOTT HOTEL SEA,Travel,-472.6,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Unclassified,,2025-09-15
2025-09-17,2025-09-17,PHO BAC SUP SHOP,Dining,-6.77,VentureX,credit_card,VentureX_Sep25.csv,Sep25,spending,Restaurants,,2025-09-14
2025-09-19,2025-09-19,DIRECT_PAY UTILITIES,DIRECT_PAY,-154.65,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,spending,Unclassified,,2025-09-19
2025-09-19,2025-09-19,YMCA OF GREATER SEATTLE,Health & Wellness,-46.73,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Childcare,YMCA Kids Programs,2025-09-16
2025-09-20,2025-09-20,INTEREST PAYMENT,INTEREST_EARNED,31.13,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,income,Income,Other Income,2025-09-20
2025-09-20,2025-09-20,CAPITAL ONE MOBILE PMT,DIRECT_PAY,-1156.44,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,cc_payment,cc_payment,,2025-09-20
2025-09-21,2025-09-21,WHOLEFDS MKT #10567,Groceries,-53.36,AmazonPrime,credit_card,AmazonPrime_Sep25.CSV,Sep25,spending,Groceries,,2025-09-18
2025-09-21,2025-09-21,THAI BAMBOO REST,Food & Drink,-18.16,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Unclassified,,2025-09-19
2025-09-22,2025-09-22,WHOLEFDS MKT #10567,Groceries,-106.95,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Groceries,,2025-09-19
2025-09-22,2025-09-22,GOODWILL RETAIL #89,Shopping,-25.76,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Shopping,,2025-09-20
2025-09-22,2025-09-22,COSTCO WHSE #0045,Groceries,-28.88,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Groceries,,2025-09-21
2025-09-22,2025-09-22,NETFLIX.COM,Bills & Utilities,-9.39,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Subscriptions,,2025-09-19
2025-09-22,2025-09-22,PHO BAC SUP SHOP,Food & Drink,-9.7,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Unclassified,,2025-09-20
2025-09-23,2025-09-23,TARGET 00001234,Shopping,-45.6,AmazonPrime,credit_card,AmazonPrime_Sep25.CSV,Sep25,spending,Shopping,,2025-09-21
2025-09-23,2025-09-23,MCDONALDS F12345,Dining,-34.14,VentureX,credit_card,VentureX_Sep25.csv,Sep25,spending,Restaurants,,2025-09-21
2025-09-24,2025-09-24,DOMINOS PIZZA 6789,Dining,-29.47,VentureX,credit_card,VentureX_Sep25.csv,Sep25,spending,Restaurants,,2025-09-23
2025-09-24,2025-09-24,DIRECT_PAY UTILITIES,DIRECT_PAY,-93.18,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,spending,Unclassified,,2025-09-24
2025-09-25,2025-09-25,CHIPOTLE 2345,,-33.8,Alaska,credit_card,Alaska_Sep25.csv,Sep25,spending,Restaurants,,2025-09-25
2025-09-25,2025-09-25,HERTZ RENT-A-CAR,Travel,-280.11,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Unclassified,,2025-09-23
2025-09-26,2025-09-26,DIRECT_PAY UTILITIES,DIRECT_PAY,-274.07,SoFi-JointChecking,checking,SOFI-JointChecking_Sep25.csv,Sep25,spending,Unclassified,,2025-09-26
2025-09-26,2025-09-26,STARBUCKS #12345,Food & Drink,-27.44,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Restaurants,,2025-09-25
2025-09-26,2025-09-26,ATM WITHDRAWAL,,-26.95,BoA-Checking,checking,BoA-Checking_Sep25.csv,Sep25,spending,Unclassified,,2025-09-26
2025-09-27,2025-09-27,QFC #5678,Groceries,-132.89,AmazonPrime,credit_card,AmazonPrime_Sep25.CSV,Sep25,spending,Groceries,,2025-09-24
2025-09-27,2025-09-27,NETFLIX.COM,Phone/Cable,-7.11,VentureX,credit_card,VentureX_Sep25.csv,Sep25,spending,Subscriptions,,2025-09-25
2025-09-28,2025-09-28,INTEREST PAYMENT,,5.4,BoA-Checking,checking,BoA-Checking_Sep25.csv,Sep25,income,Income,Other Income,2025-09-28
2025-09-28,2025-09-28,INTEREST PAYMENT,,7.99,BoA-Savings,savings,BoA-Savings_Sep25.csv,Sep25,income,Income,Other Income,2025-09-28
2025-09-28,2025-09-28,WHOLEFDS MKT #10567,Groceries,-77.63,Aeroplan,credit_card,Aeroplan_Sep25.CSV,Sep25,spending,Groceries,,2025-09-25
